"","timestep","total_ag_production","total_bg_production","total_excretion","total_pp","reef_ag_production","reef_bg_production","total_reef_pp","not_reef_ag_production","not_reef_bg_production","total_not_reef_pp","total_fish_biomass","n_indiv","gs_ratio","replicate_num","temperature","swap","total_pppb","reef_pppb","not_reef_pppb","starvation_deaths","natural_deaths","id","behavior"
"18",87600,0.176265487053991,0.399299211847953,21166.9787806695,0.575564698901944,1.91370984703871,0.82442539196524,2.73813523900395,0.118805566095422,0.385239644088803,0.504045210184225,20447.7198621524,20,1,18,18,FALSE,2.81481115147358e-05,0.000133909074335085,2.46504360184035e-05,0,0,"G","F"
"19",87600,0.175617328063828,0.39891093898243,20938.5119134451,0.574528267046258,1.89432060001668,0.819678074856026,2.71399867487271,0.118777203319624,0.384995531429768,0.503772734749393,20186.4397504286,20,1,19,18,FALSE,2.84610993394246e-05,0.000134446623992479,2.49559972425894e-05,0,0,"G","F"
"20",87600,0.178792937297625,0.400722150626612,21973.0126699129,0.579515087924237,1.98518550813792,0.841523469172902,2.82670897731082,0.119052794400881,0.386144182257988,0.505196976658868,21426.5272986124,20,1,20,18,FALSE,2.70466174871822e-05,0.000131925670357878,2.35781080908797e-05,0,0,"G","F"
"21",87600,0.179528870474464,0.401141150124658,22261.7134484218,0.580670020599122,2.01098281736096,0.846552241467699,2.85753505882866,0.118959909849859,0.386410729575901,0.50537063942576,21727.4514055628,20,1,21,18,FALSE,2.67251786581125e-05,0.000131517268431081,2.32595452633884e-05,0,0,"G","F"
"22",87600,0.178715027545265,0.40062429744195,21926.3909754514,0.579339324987215,1.98111011976854,0.840559871958665,2.82166999172721,0.119107087331184,0.386074960541852,0.505182047873036,21378.2548305032,20,1,22,18,FALSE,2.70994676403891e-05,0.000131987854672831,2.36306495491964e-05,0,0,"G","F"
"23",87600,0.178862468976043,0.400753183819272,22031.4436186447,0.579615652795314,1.9913693523541,0.842048228837762,2.83341758119187,0.11892011648731,0.386158887167151,0.505079003654461,21462.6728554597,20,1,23,18,FALSE,2.70057535097671e-05,0.000132016063435971,2.35329032435016e-05,0,0,"G","F"
"24",87600,0.17848220972478,0.400496825882325,21868.6713116791,0.578979035607105,1.9768502610665,0.839016611771739,2.81586687283824,0.1190074498623,0.385994311260104,0.505001761122404,21292.6636433593,20,1,24,18,FALSE,2.71914799061636e-05,0.000132245872099541,2.3717171772443e-05,0,0,"G","F"
"25",87600,0.177861240406224,0.400143418891946,21668.1204698565,0.578004659298169,1.95908648455813,0.834875106197469,2.7939615907556,0.118953419185821,0.38576618243703,0.504719601622851,21056.2048373111,20,1,25,18,FALSE,2.74505621390023e-05,0.000132690654006403,2.39701126353264e-05,0,0,"G","F"
"26",87600,0.177961023206202,0.400286136184516,21720.4876912722,0.578247159390718,1.96287582065418,0.835968629140173,2.79884444979436,0.118931182860671,0.385877455144229,0.504808638004901,21113.9845872494,20,1,26,18,FALSE,2.73869272283128e-05,0.000132558799511702,2.39087338497799e-05,0,0,"G","F"
"27",87600,0.177461248358483,0.400038330992699,21569.9912621555,0.577499579351182,1.94839897330591,0.832739302572923,2.78113827587883,0.118893651005943,0.385728253387731,0.504621904393674,20924.8238134811,20,1,27,18,FALSE,2.7598778584655e-05,0.000132910953070345,2.41159451994317e-05,0,0,"G","F"
"28",87600,0.178092424650806,0.40037675506375,21772.4654790019,0.578469179714556,1.96817628818753,0.836775163981683,2.80495145216921,0.118891635447442,0.385944397596435,0.504836033043877,21163.2582387259,20,1,28,18,FALSE,2.73336540710936e-05,0.00013253873390046,2.38543624686342e-05,0,0,"G","F"
"29",87600,0.178341190427957,0.400467286220867,21833.4049306626,0.578808476648824,1.97309425623829,0.838390665318238,2.81148492155652,0.118985983621497,0.3859844956761,0.504970479297597,21248.4137284315,20,1,29,18,FALSE,2.72400793794008e-05,0.000132315049842737,2.37650906910721e-05,0,0,"G","F"
"30",87600,0.177319901508834,0.399874161984271,21501.1382032532,0.577194063493105,1.9443848690194,0.831392851907543,2.77577772092694,0.118880382120308,0.385603184227404,0.504483566347711,20854.8756588471,20,1,30,18,FALSE,2.76766964682547e-05,0.000133099701304112,2.41901977552044e-05,0,0,"G","F"
"31",87600,0.176868253097042,0.399633650523752,21330.9105335144,0.576501903620794,1.92950387108208,0.828239826217638,2.75774369729972,0.118905934188897,0.385458994031189,0.504364928220085,20667.560173319,20,1,31,18,FALSE,2.78940474243803e-05,0.000133433442272487,2.44036995170432e-05,0,0,"G","F"
"32",87600,0.178052057285672,0.400312286480518,21767.1047520143,0.578364343766189,1.96812368165755,0.836629389295207,2.80475307095276,0.118851672850058,0.385882617929391,0.504734290779449,21146.8777059437,20,1,32,18,FALSE,2.73498694137542e-05,0.000132632018303319,2.38680290205483e-05,0,0,"G","F"
"33",87600,0.179135878115515,0.400904962188033,22100.1020148946,0.580040840303548,1.99758182849427,0.843482114181786,2.84106394267606,0.118997111670579,0.386268264313084,0.505265375983663,21558.6745427124,20,1,33,18,FALSE,2.6905218090025e-05,0.000131782867126051,2.34367551206649e-05,0,0,"G","F"
"34",87600,0.178139534431438,0.400440287532333,21812.3701744717,0.578579821963771,1.97096559694379,0.837650900214964,2.80861649715875,0.118848056547607,0.38598106925428,0.504829125801887,21197.3350882589,20,1,34,18,FALSE,2.72949321013586e-05,0.000132498565761431,2.38156883259118e-05,0,0,"G","F"
"35",87600,0.180197907859836,0.401444307499243,22423.8356578767,0.58164221535908,2.0265360458649,0.850095759417861,2.87663180528276,0.119136704453302,0.38660672331012,0.505743427763423,21954.6758106131,20,1,35,18,FALSE,2.64928628587587e-05,0.000131025929514849,2.30357957514882e-05,0,0,"G","F"
"36",87600,0.176722804988967,0.399570603076297,21306.5374094048,0.576293408065264,1.9258181474801,0.827435761754458,2.75325390923456,0.118877568362555,0.385420453140682,0.504298021503236,20624.486295474,20,1,36,18,FALSE,2.79421945259179e-05,0.000133494423559958,2.44514221725805e-05,0,0,"G","F"
"37",87600,0.176809660186808,0.399635975656608,21329.581743873,0.576445635843417,1.92850566038339,0.828063748926962,2.75656940931035,0.118878415864474,0.385467219202855,0.50434563506733,20652.9259081041,20,1,37,18,FALSE,2.79110881629234e-05,0.000133471132447567,2.44200573473915e-05,0,0,"G","F"
"38",87600,0.177553293909288,0.400072626546565,21633.1065848489,0.577625920455853,1.95418288311038,0.833672563999818,2.78785544711019,0.118797457970434,0.385732818776304,0.504530276746739,20973.4894838782,20,1,38,18,FALSE,2.75407638247254e-05,0.000132922823798736,2.40556192203762e-05,0,0,"G","F"
"39",87600,0.175389323751519,0.398884228054807,20902.057083126,0.574273551806326,1.88861899452286,0.818613232651371,2.70723222717423,0.118730219302695,0.385003153078484,0.503733372381179,20124.0294127718,20,1,39,18,FALSE,2.85367080333256e-05,0.000134527343984901,2.50314368980937e-05,0,0,"G","F"
"40",87600,0.181188952333806,0.401953768729959,22735.071880141,0.583142721063765,2.05478880326996,0.856011758691378,2.91080056196133,0.119226162720374,0.386937382125199,0.506163544845574,22322.2981516467,20,1,40,18,FALSE,2.61237761946454e-05,0.000130398785205125,2.2675243445229e-05,0,0,"G","F"
"41",87600,0.140719656607634,0.381222556414791,7077.4628194474,0.521942213022425,0.724869049576468,0.656842650263862,1.38171169984033,0.121400949936486,0.372107381752564,0.49350833168905,5559.98506961205,20,0,1,18,FALSE,9.3874750828934e-05,0.000248509965861606,8.87607296620825e-05,0,79,"S","R"
"42",87600,0.140968948743833,0.381268736211716,7142.5025938471,0.522237684955549,0.730485008284897,0.659002399508373,1.38948740779327,0.121472758267072,0.372083662601244,0.493556420868316,5625.30908009397,20,0,2,18,FALSE,9.28371539269848e-05,0.000247006411205064,8.77385426900082e-05,0,82,"S","R"
"43",87600,0.141259939757842,0.381178570058734,7198.14445756874,0.522438509816575,0.736799170404451,0.659758567959198,1.39655773836365,0.121564553874531,0.371965506878892,0.493530060753423,5672.98899502943,20,0,3,18,FALSE,9.20922833226588e-05,0.000246176705011642,8.69964777273225e-05,0,78,"S","R"
"44",87600,0.140622945800163,0.381191830478828,7056.35511217659,0.52181477627899,0.722877746766597,0.656446313673967,1.37932406044056,0.121366896160926,0.372088747115615,0.493455643276541,5513.95929642783,20,0,4,18,FALSE,9.46352245684953e-05,0.000250151295337662,8.94920721660425e-05,0,77,"S","R"
"45",87600,0.141325600004398,0.381266760498648,7229.18104164628,0.522592360503047,0.738553625210878,0.661101574807258,1.39965520001814,0.121574363122828,0.372012198636437,0.493586561759265,5692.2693064159,20,0,5,18,FALSE,9.18073851344348e-05,0.000245887031107356,8.67117374792741e-05,0,79,"S","R"
"46",87600,0.140978429617509,0.381169375946358,7136.17652447296,0.522147805563866,0.73032630467718,0.658171925080268,1.38849822975745,0.121487801256709,0.372008481390461,0.493496282647171,5604.17660438587,20,0,6,18,FALSE,9.31711904216633e-05,0.000247761326556126,8.80586600823673e-05,0,78,"S","R"
"47",87600,0.140910725882023,0.381280913219529,7134.03436985126,0.522191639101552,0.729543362160429,0.659100258868965,1.38864362102939,0.121443751552849,0.372093005963657,0.493536757516505,5590.88350904959,20,0,7,18,FALSE,9.34005579362037e-05,0.000248376418285534,8.82752711119183e-05,0,80,"S","R"
"48",87600,0.141110107303774,0.381227935193065,7169.52343540035,0.52233804249684,0.733515121130326,0.65940756823104,1.39292268936137,0.121518374725798,0.372028112686642,0.49354648741244,5648.41174342466,20,0,8,18,FALSE,9.24752065224167e-05,0.000246604311554106,8.73779231811455e-05,0,80,"S","R"
"49",87600,0.141052761483789,0.381193857064609,7155.10280000142,0.522246618548397,0.732039995632974,0.658793183781536,1.39083317941451,0.121507917030736,0.372013226168638,0.493521143199374,5621.19488918862,20,0,9,18,FALSE,9.29066913429468e-05,0.000247426607123964,8.77964832972745e-05,0,80,"S","R"
"50",87600,0.141192717017391,0.38118292159632,7186.39202872833,0.522375638613711,0.735133837721105,0.659361407490334,1.39449524521144,0.121550183054474,0.371983137027688,0.493533320082162,5651.71581442398,20,0,10,18,FALSE,9.2427796401322e-05,0.000246738387243833,8.73245110489447e-05,0,78,"S","R"
"51",87600,0.140564318562344,0.381195943425047,7046.41995491764,0.52176026198739,0.721949283581524,0.656208549200779,1.3781578327823,0.121337035717559,0.37210085931506,0.493437895032619,5490.7040633926,20,0,11,18,FALSE,9.50261124918476e-05,0.000250998381422649,8.98678729240659e-05,0,78,"S","R"
"52",87600,0.141343810252816,0.381261402044199,7230.60651346764,0.522605212297015,0.738904092258772,0.661064791174392,1.39996888343316,0.121581585134802,0.372007879460315,0.493589464595117,5703.93783876444,20,0,12,18,FALSE,9.16218281246591e-05,0.000245439014766055,8.65348603977837e-05,0,81,"S","R"
"53",87600,0.140804548901465,0.381217703627949,7098.54229782602,0.522022252529415,0.726655083280517,0.657460328917841,1.38411541219836,0.121429582902985,0.372081940906498,0.493511523809483,5568.94300347666,20,0,13,18,FALSE,9.37381208971827e-05,0.000248541852795811,8.86185266219077e-05,0,78,"S","R"
"54",87600,0.140949127232768,0.381206878550107,7128.6735767585,0.522156005782875,0.729655921727231,0.658118647628055,1.38777456935529,0.121479700378879,0.372048986228389,0.493528686607268,5593.58413941012,20,0,14,18,FALSE,9.3349092955262e-05,0.000248101134222258,8.82312081675978e-05,0,79,"S","R"
"55",87600,0.14169406564654,0.381314591890277,7316.660705617,0.523008657536817,0.747019441386241,0.66325850043207,1.41027794181831,0.121675037097893,0.37199027908195,0.493665316179843,5800.29112773662,20,0,15,18,FALSE,9.01693804705463e-05,0.000243139165045433,8.51104376156514e-05,0,81,"S","R"
"56",87600,0.140946613421099,0.381239577834376,7134.94182735524,0.522186191255475,0.730284239385102,0.658653805464929,1.38893804485003,0.121456324013443,0.372065068446015,0.493521392459459,5612.6873419875,20,0,16,18,FALSE,9.30367503903335e-05,0.000247463997229925,8.79296070471473e-05,0,82,"S","R"
"57",87600,0.140606341173118,0.381328915218087,7072.80738617802,0.521935256391205,0.723562210617354,0.658075603228539,1.38163781384589,0.12132710613569,0.372176482377725,0.493503588513415,5514.40115993358,20,0,17,18,FALSE,9.46494898092418e-05,0.000250550834764175,8.94935958049447e-05,0,80,"S","R"
"58",87600,0.140456494153,0.381215295254946,7018.34887046877,0.521671789407946,0.719373471694109,0.655325210199044,1.37469868189315,0.121310831398437,0.372150064500284,0.493460895898721,5491.01235107253,20,0,18,18,FALSE,9.50046650880417e-05,0.000250354323392596,8.98670161982673e-05,0,77,"S","R"
"59",87600,0.140572062961278,0.381216203017556,7049.53214739147,0.521788265978834,0.722132975017818,0.656419883036815,1.37855285805463,0.121338961281029,0.372114799792446,0.493453761073475,5495.74794301634,20,0,19,18,FALSE,9.494399513753e-05,0.000250839898836047,8.97882810838378e-05,0,78,"S","R"
"60",87600,0.140515179164132,0.381283057081652,7043.40202549504,0.521798236245784,0.72128469238464,0.656925805048807,1.37821049743345,0.121308250244066,0.372167133213371,0.493475383457436,5492.51491242181,20,0,20,18,FALSE,9.50016967756776e-05,0.000250925217210881,8.98450693946043e-05,0,81,"S","R"
"61",87600,0.141016858513375,0.381209424350116,7150.43187693831,0.522226282863491,0.731390936244426,0.658785922647927,1.39017685889235,0.121492292073324,0.372029548424599,0.493521840497923,5615.49803157216,20,0,21,18,FALSE,9.29973227534521e-05,0.000247560741910393,8.78856759851366e-05,0,78,"S","R"
"62",87600,0.140990800244606,0.381256662420506,7151.68226973195,0.522247462665113,0.73133332948547,0.659307456779107,1.39064078626458,0.12146727716099,0.372061100804678,0.493528377965668,5603.02899087112,20,0,22,18,FALSE,9.32080600539454e-05,0.000248194465623918,8.80824244832146e-05,0,80,"S","R"
"63",87600,0.140453969859053,0.381250350411178,7024.6306104357,0.521704320270231,0.719504472981992,0.65610308749416,1.37560756047615,0.121303891210919,0.372160553401406,0.493464444612325,5480.6515921341,20,0,23,18,FALSE,9.51901998329884e-05,0.000250993433417742,9.00375505205534e-05,0,80,"S","R"
"64",87600,0.141311944304293,0.38126753762987,7221.85993764229,0.522579481934163,0.738284747589968,0.661046040759243,1.39933078834921,0.121569147998856,0.372014838063789,0.493583986062644,5693.34662396224,20,0,24,18,FALSE,9.1787750939794e-05,0.000245783522552393,8.66948771369797e-05,0,83,"S","R"
"65",87600,0.140644964467516,0.381261501287419,7069.58393290604,0.521906465754935,0.723982140976639,0.657338925303805,1.38132106628044,0.12135311902695,0.372131202022718,0.493484321049668,5519.74311571129,20,0,25,18,FALSE,9.45526729802679e-05,0.000250250969533107,8.94034940946841e-05,0,79,"S","R"
"66",87600,0.141395491492167,0.381251341329052,7241.49008531101,0.522646832821219,0.740206327671432,0.661335890060321,1.40154221773175,0.121591908650356,0.371988520370597,0.493580429020953,5717.11040773655,20,0,26,18,FALSE,9.14180058712805e-05,0.000245148705862869,8.63338983891279e-05,0,81,"S","R"
"67",87600,0.141205985608802,0.381262561492412,7197.3634700755,0.522468547101214,0.735975882143546,0.660209877511707,1.39618575965525,0.12153604277177,0.372037350545102,0.493573393316872,5676.09329705033,20,0,27,18,FALSE,9.20472091909982e-05,0.00024597653466704,8.69565328627289e-05,0,81,"S","R"
"68",87600,0.140830133028432,0.38126897762778,7113.62057701484,0.522099110656212,0.727696509815213,0.658364680826318,1.38606119064153,0.121421571580337,0.372105002325637,0.493526573905974,5571.0347923465,20,0,28,18,FALSE,9.37167205226348e-05,0.000248797798309518,8.85879539980583e-05,0,80,"S","R"
"69",87600,0.140727637158686,0.381189400238378,7080.75726377999,0.521917037397065,0.725119235817997,0.656975493561076,1.38209472937907,0.121400920377891,0.372068735721712,0.493469656099603,5540.98542220567,20,0,29,18,FALSE,9.41920971864438e-05,0.000249431215581309,8.90581040191891e-05,0,77,"S","R"
"70",87600,0.140648713483024,0.381192517746214,7062.8903153744,0.521841231229239,0.723529945171195,0.656709597193591,1.38023954236479,0.121371946829426,0.37208074992654,0.493452696755967,5519.08324543113,20,0,30,18,FALSE,9.45521580348031e-05,0.000250084929142424,8.94084533268205e-05,0,77,"S","R"
"71",87600,0.14049702386697,0.381212365252276,7029.54117638383,0.521709389119246,0.719943953395183,0.655996921993163,1.37594087538835,0.121333834796174,0.372124823069857,0.493458657866031,5486.40643600573,20,0,31,18,FALSE,9.50912760847275e-05,0.00025079091230982,8.99420528941498e-05,0,76,"S","R"
"72",87600,0.140465036058732,0.381248229344729,7026.39747495365,0.521713265403462,0.719474329200082,0.655944768333749,1.37541909753383,0.121316320287212,0.372163598042901,0.493479918330113,5496.89525749105,20,0,32,18,FALSE,9.49105342133784e-05,0.000250217446959616,8.97742989840691e-05,0,78,"S","R"
"73",87600,0.140920026368809,0.381270784625113,7135.52632052382,0.522190810993922,0.729772682129701,0.658935502639958,1.38870818476966,0.121445775661545,0.372087991139711,0.493533766801256,5604.7949033777,20,0,33,18,FALSE,9.31685851125838e-05,0.000247771454390376,8.80556336689198e-05,0,80,"S","R"
"74",87600,0.140838970958171,0.381200578080709,7106.03950859311,0.522039549038879,0.727647918183597,0.657580266006333,1.38522818418993,0.121432308792799,0.372060282489948,0.493492591282747,5576.23207336736,20,0,34,18,FALSE,9.36186912901621e-05,0.000248416523194205,8.84992921366592e-05,0,78,"S","R"
"75",87600,0.141013908740722,0.381208163416961,7147.28281312661,0.522222072157683,0.731590798657821,0.658727720970971,1.39031851962879,0.12148263499398,0.37203017060823,0.49351280560221,5609.4663315363,20,0,35,18,FALSE,9.30965694939216e-05,0.000247852190824723,8.79785663081159e-05,0,80,"S","R"
"76",87600,0.140303523346888,0.381239632097472,6987.43270831703,0.52154315544436,0.71592704207868,0.655154543790775,1.37108158586946,0.121266780271839,0.372180850396164,0.493447630668003,5442.80897738937,20,0,36,18,FALSE,9.5822425077008e-05,0.000251906982509441,9.06604719581181e-05,0,78,"S","R"
"77",87600,0.140907828408903,0.381221238593975,7122.39086576474,0.522129067002878,0.729035164130494,0.658332461485003,1.3873676256155,0.121457565135762,0.372056750032056,0.493514315167818,5586.49268603652,20,0,37,18,FALSE,9.34627674905838e-05,0.000248343227779253,8.83406356910413e-05,0,80,"S","R"
"78",87600,0.14095637102004,0.381232831970383,7139.03404015358,0.522189202990423,0.730386733183386,0.658657644909357,1.38904437809274,0.121463014685576,0.372057972509814,0.49352098719539,5602.49041256459,20,0,38,18,FALSE,9.32066214373736e-05,0.00024793337887336,8.80895728243605e-05,0,82,"S","R"
"79",87600,0.141180140888427,0.381284700642794,7197.31603066009,0.522464841531222,0.735816407780366,0.660570041222225,1.39638644900259,0.12151461738642,0.372048310710444,0.493562928096864,5656.64363007449,20,0,39,18,FALSE,9.2363047011385e-05,0.000246857772969552,8.72536720313712e-05,0,81,"S","R"
"80",87600,0.141025290077999,0.381201419258587,7145.97398942558,0.522226709336585,0.731602159529255,0.658474385109229,1.39007654463848,0.121494017008093,0.372031581611604,0.493525598619697,5625.57169014166,20,0,40,18,FALSE,9.28308691277978e-05,0.000247099605374237,8.77289679704125e-05,0,78,"S","R"
"81",87600,0.246779337133927,0.414109092176648,43475.4771740378,0.660888429310576,4.00006211330055,0.963260513098842,4.96332262639939,0.122652581411178,0.395947821538461,0.518600402949639,42235.1498993887,40,1,1,18,FALSE,1.56478296131285e-05,0.00011751639660858,1.22788815520966e-05,0,0,"G","F"
"82",87600,0.24880196484681,0.414684629191073,44020.0922131265,0.663486594037883,4.05288464720241,0.968844308775661,5.02172895597807,0.122995179155017,0.396357727840611,0.519352906995628,42891.4845896665,40,1,2,18,FALSE,1.54689584747489e-05,0.000117079858718342,1.21085318441216e-05,0,0,"G","F"
"83",87600,0.251940501996512,0.415757937767308,44809.8226823288,0.667698439763819,4.12892321495209,0.9774340325066,5.10635724745869,0.123722801692069,0.397182457164107,0.520905258856176,43909.2149125705,40,1,3,18,FALSE,1.52063397419722e-05,0.000116293521932154,1.18632332619331e-05,0,0,"G","F"
"84",87600,0.250454747563181,0.415285897359187,44465.2064346095,0.665740644922368,4.09647339978751,0.973495770079404,5.06996916986691,0.123261075724427,0.396825049976956,0.520086125701382,43443.3839894131,40,1,4,18,FALSE,1.53243275221057e-05,0.000116702906272275,1.19715841157338e-05,0,0,"G","F"
"85",87600,0.248691852668814,0.414712081208096,43962.2124735783,0.66340393387691,4.04675470323561,0.968644515160272,5.01539921839588,0.1230841519473,0.396392695215466,0.519476847162765,42849.5485615358,40,1,5,18,FALSE,1.54821685676385e-05,0.00011704672246881,1.21232746808697e-05,0,0,"G","F"
"86",87600,0.249768867711925,0.415118285666733,44193.4375299086,0.664887153378657,4.07047530635954,0.971489800041457,5.041965106401,0.123412309178725,0.396718235584063,0.520130544762788,43185.5766728278,40,1,6,18,FALSE,1.53960466573323e-05,0.00011675113532925,1.20440801034863e-05,0,0,"G","F"
"87",87600,0.246402211444658,0.41391035082777,43366.6416492432,0.660312562272428,3.98971182954208,0.962001706773601,4.95171353631569,0.122605283190093,0.395784138146634,0.518389421336727,42095.856199781,40,1,7,18,FALSE,1.56859278295393e-05,0.000117629476707055,1.23145000039083e-05,0,0,"G","F"
"88",87600,0.245380127086136,0.413621561230445,43001.0722144983,0.659001688316581,3.95524345839407,0.958972569237041,4.91421602763111,0.122689318278929,0.395585976013195,0.518275294292123,41733.9659450956,40,1,8,18,FALSE,1.57905359194367e-05,0.000117750995294724,1.24185488379886e-05,0,0,"G","F"
"89",87600,0.244841343688054,0.413425786156692,42907.254738824,0.658267129844746,3.94484642992966,0.957407598723488,4.90225402865315,0.122476562001684,0.395435482309919,0.517912044311604,41569.8488875988,40,1,9,18,FALSE,1.5835206224219e-05,0.000117928117610156,1.24588387538283e-05,0,0,"G","F"
"90",87600,0.248443682823765,0.414593189325188,43866.5877552947,0.663036872148953,4.03886261061038,0.967932553703667,5.00679516431405,0.123088778225613,0.396293417043138,0.519382195268751,42748.3541301082,40,1,10,18,FALSE,1.55102315782952e-05,0.000117122524742717,1.21497588816628e-05,0,0,"G","F"
"91",87600,0.248829694584482,0.414705565538963,43983.497695458,0.663535260123445,4.04863942065316,0.968956491190324,5.01759591184349,0.123164222039838,0.396375646542639,0.519539868582476,42886.4771813897,40,1,11,18,FALSE,1.54718993895675e-05,0.000116997157183636,1.21143050846789e-05,0,0,"G","F"
"92",87600,0.245371476792474,0.413586591049914,43045.5941002136,0.658958067842388,3.96102757523042,0.958898341928768,4.91992591715918,0.122489092387747,0.395552304125437,0.518041396513184,41742.3294110069,40,1,12,18,FALSE,1.57863271441826e-05,0.000117864191734874,1.2410457294139e-05,0,0,"G","F"
