"","timestep","total_ag_production","total_bg_production","total_excretion","total_pp","reef_ag_production","reef_bg_production","total_reef_pp","not_reef_ag_production","not_reef_bg_production","total_not_reef_pp","total_fish_biomass","n_indiv","gs_ratio","temperature","total_pppb","reef_pppb","not_reef_pppb","starvation_deaths","natural_deaths","ag_gamma","resp_slope","resp_temp_opt","resp_temp_max","resp_int","resp_temp_low","seagrass_slough"
"394",87600,0.213926329054154,0.309313670536139,63289.8989736105,0.523239999590293,5.02743534930106,1.00210857283923,6.02954392214029,0.054736282911222,0.286401892039137,0.34113817495036,42396.8680990677,40,1,26,1.23414776385758e-05,0.000142216729501132,8.04630601848304e-06,0,0,0.0157260585153531,-0.2085132542722,39.3981903676159,43.5057079952363,0.010770406658628,1.95829291602209,0.000995567335583169
"395",87600,0.418185310202315,0.317698833643059,120029.266491141,0.735884143845373,9.47450282504065,1.09356135515565,10.5680641801963,0.118679150141518,0.292039882952275,0.410719033093793,42957.6794856427,40,1,26,1.71304444899385e-05,0.000246011058016492,9.56101535305377e-06,0,0,0.0145334491298366,-0.185945518057576,32.7919849854778,42.8765415817081,0.0115321144066795,2.11057387742674,0.00101360270427
"396",87600,0.400111691401999,0.285800308289108,98165.7119761532,0.685911999691106,9.28504930611905,1.01107746574099,10.29612677186,0.106273324648231,0.261814292333692,0.368087616981923,42830.9793599126,40,1,26,1.60143898164766e-05,0.000240389711506261,8.59395751586367e-06,0,0,0.0125608460542352,-0.200947735285123,33.1060947283802,41.6942434530701,0.0110596021817977,2.17789316950525,0.000946933207400454
"397",87600,0.255759591663619,0.314957344570197,71467.3133569964,0.570716936233816,6.03265683090849,1.07033001640807,7.10298684731656,0.0647088355083531,0.289976024294451,0.354684859802804,43133.3434824985,40,1,26,1.32314559956472e-05,0.000164675081360169,8.22298554126041e-06,0,0,0.0146049805258312,-0.208033402993799,35.3556797850137,41.6782475234899,0.0103580156415181,2.24098319049264,0.00104731639971084
"398",87600,0.271185418677382,0.306985680226019,80157.7126683744,0.578171098903401,6.3069746757151,1.02060448054338,7.32757915625848,0.0715727107141671,0.283385223828587,0.354957934542754,42194.1772010502,40,1,26,1.37026276433472e-05,0.000173663278734965,8.41248622650992e-06,0,0,0.0154924916536026,-0.194554290616064,37.0114084701874,40.4998733168589,0.0103126125438495,1.92108482620952,0.000987143766563931
"399",87600,0.199748221767375,0.335520583390106,62147.1656446205,0.535268805157481,4.67028572945182,1.07593712159694,5.74622285104877,0.0519007638861195,0.311033885144324,0.362934649030444,41100.1610069805,40,1,26,1.30235208827179e-05,0.000139810227265845,8.8304921474347e-06,0,0,0.0164894905057025,-0.18403925939356,38.7347877231446,43.8063544982519,0.0100630950534134,2.16981442636309,0.00109883362583845
"400",87600,0.421107373023827,0.315325804261874,111245.203826643,0.736433177285701,9.68398821019204,1.11872308894564,10.8027112991377,0.114769850504829,0.288756237178492,0.403526087683321,43866.739801787,40,1,26,1.67879623745301e-05,0.000246262005062378,9.19890763495678e-06,0,0,0.0133939910144778,-0.191398525777878,33.5324436282723,41.2134622140595,0.0114521814288536,2.05783550052374,0.00103984791776069
"401",87600,0.403962982713966,0.285951932336597,102605.547524013,0.689914915050563,9.31745607623737,1.00033868747294,10.3177947637103,0.10918024295296,0.262326078508194,0.371506321461154,42571.4338020142,40,1,26,1.62060530603487e-05,0.000242364276751753,8.72665748560194e-06,0,0,0.0129924871382468,-0.202677112638978,34.4919342400407,43.9735035992874,0.0118320713201275,1.91341592858392,0.000933563499787814
"402",87600,0.238340050364808,0.304185057788256,72208.7278988026,0.542525108153064,5.55818762452291,0.990911190892224,6.54909881541513,0.0624046200495343,0.281473982695937,0.343878602745472,42571.7160302788,40,1,26,1.274379232839e-05,0.00015383685287098,8.07763075608442e-06,0,0,0.0160726749670249,-0.21820557824257,34.5190187842944,43.3725773293405,0.0100354396419126,2.09569441835745,0.000963928037807142
"403",87600,0.282690424225378,0.300184801721636,75305.1664814672,0.582875225947014,6.6635723724597,1.03128316249683,7.69485553495654,0.0716649774048956,0.276006269740646,0.347671247145541,43253.1371283184,40,1,26,1.34759063653072e-05,0.000177902830773368,8.03805851386248e-06,0,0,0.0139046433315541,-0.196694184602847,38.4451137179815,41.8090236456546,0.0105270760550256,1.93489116531959,0.000996257363139339
"404",87600,0.311882389290565,0.294926575347237,79718.953398069,0.606808964637802,7.33131925747975,1.0220428367195,8.35336209419925,0.0797389624798435,0.270879737434967,0.35061869991481,42035.9408303245,40,1,26,1.44354795599116e-05,0.000198719522608453,8.34092666868244e-06,0,0,0.0132318595212175,-0.206144521051698,34.6202179494365,40.6864117754061,0.010374507264396,2.07428388673362,0.00098630846871359
"405",87600,0.163770177547153,0.296667359140025,48292.8973202454,0.460437536687178,3.85851764548383,0.91062684131198,4.76914448679581,0.0415792732747537,0.276362787592378,0.317942060867132,41437.0409229523,40,1,26,1.11117378662079e-05,0.000115093751401398,7.67289492167915e-06,0,0,0.0159878122012187,-0.21270436706306,38.9051593774675,43.8304225193761,0.0100173980514306,2.23432669810545,0.000939905993991882
"406",87600,0.256367514417023,0.287065264517705,73147.8425966001,0.543432778934728,5.98956394453433,0.943392864099674,6.93295680863401,0.0667620103205428,0.265359515048273,0.332121525368815,41679.2006962872,40,1,26,1.30384645064255e-05,0.000166340925277187,7.96851954501135e-06,0,0,0.0150780373983033,-0.201447899501288,37.8261575240319,42.0145982713957,0.0111585618564826,2.01416266448241,0.000917093947660433
"407",87600,0.305039516929557,0.302138048716643,81332.391405519,0.6071775656462,7.14171327863444,1.03685508062467,8.17856835925911,0.0789403433303879,0.277839841791202,0.35678018512159,42061.8930856403,40,1,26,1.44353361464248e-05,0.000194441280676718,8.48226646373633e-06,0,0,0.0138207179481594,-0.181547874861608,38.1922198360615,43.7084718760542,0.0109626487601038,1.98750879943602,0.00100149575230514
"408",87600,0.312091151138884,0.276684497390072,76055.5030322542,0.588775648528956,7.3804013144026,0.963368922949217,8.34377023735182,0.0783314103116421,0.253974801629538,0.33230621194118,43105.0337105539,40,1,26,1.36590926359675e-05,0.000193568349659101,7.70922055583077e-06,0,0,0.0127078904889904,-0.188718951162304,39.4354647988801,43.9071954679087,0.0118759578712358,2.05550651578057,0.000922618448909795
"409",87600,0.319297602045554,0.307655575527185,89195.3395222986,0.626953177572739,7.41575752419684,1.05479773353767,8.47055525773451,0.0846069059843294,0.282946450830682,0.367553356815012,42414.8847603874,40,1,26,1.47814424373556e-05,0.000199707138321532,8.6656691133647e-06,0,0,0.0144417220634341,-0.193238847708171,35.9498867649453,42.3203670223021,0.0106532537385726,1.89784971707782,0.00100871754271554
"410",87600,0.241495297213918,0.290774915909295,59615.7461563276,0.532270213123213,5.77579975852859,0.987602473110256,6.76340223163885,0.0584674522758548,0.267729771396655,0.32619722367251,41636.7914771483,40,1,26,1.27836510509063e-05,0.000162438122431956,7.83435063317831e-06,0,0,0.0129012318930331,-0.208717024699542,38.8316202836997,42.3388442000344,0.010682863856655,2.1151592833691,0.00098991352903813
"411",87600,0.284870355449109,0.314074067991118,86793.2050208049,0.598944423440227,6.6010128942025,1.0531718882245,7.654184782427,0.0759859391199354,0.289630981749419,0.365616920869354,43764.2502517319,40,1,26,1.36857005431397e-05,0.000174895827950899,8.35423704887725e-06,0,0,0.0159535315642914,-0.198283393993947,36.0132829234095,40.7470356600832,0.0113001133853269,2.06838262897338,0.00100183868506687
"412",87600,0.294815431130197,0.280340576676558,78635.056957795,0.575156007806754,6.90347529812441,0.949643276651352,7.85311857477576,0.0762570229617233,0.258205720951885,0.334462743913608,42396.0675392514,40,1,26,1.35662584100344e-05,0.000185232240407796,7.88900394131965e-06,0,0,0.0139720144412418,-0.201291743691678,34.2066893906441,41.8328427224962,0.010167564389108,2.29649691154628,0.000909414575869174
